Année,Source de financement,BS,BE,FR,GE,LS,LU,NE,SG,UZH,USI,EPFL,ETHZ,FS-CH,IHEID
2013,Projets de Innosuisse (autrefois CTI),4554219,5192445,1355269,2194038,1270788,0,305789,1968593,5304374,489143,16958736,17305150,0,...
2013,Programmes de recherche de l'UE,19629278,8095404,1990372,20918138,9712649,0,2282341,784354,20033868,2751469,47322028,52882491,0,...
2013,Autres programmes internationaux,10867591,8783600,950648,5419069,359081,0,305198,194949,7079334,655752,6197757,9909217,0,...
2013,Mandats de recherche de la Confédération,12687742,32339861,8593696,18383380,4382192,0,1578997,4015550,15360715,314355,9701729,30153683,0,...
2013,"Mesures spéciales (subv. Extraord. LAU, jusqu'en 1999)",0,0,0,0,0,0,0,0,0,0,0,0,0,...
2013,"Programmes prioritaires (PPR, jusqu'en 1999)",0,0,0,0,0,0,0,0,0,0,0,0,0,...
2013,Programmes COST (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,...
2013,Financement de projets de l'UE par le SEFRI,0,0,0,0,0,0,0,0,0,0,0,0,0,...
2013,Mandats de recherche du secteur privé,55044897,22557380,10007596,31754854,43909939,2660776,2050974,25823913,58125681,7518706,59533485,114527145,0,...
2013,Mandats de recherche des autres collectivités publiques,10603332,23844114,1403727,11220063,589980,14878,3804695,160307,13255791,1296719,0,17161707,0,...
2013,Revenus des prestations de service,19105324,43209500,3132086,61411932,20994873,534629,7419575,3389495,13073278,763905,0,0,0,...
2013,Revenus de la formation continue,8554224,5941685,6144765,19023777,12222445,838431,1099438,39793387,14712023,3070968,4742371,0,0,...
2013,Canton: mandats publics (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,...
2013,Autres cantons: mandats publics (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,...
2013,Communes: mandats publics (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,...
2013,Economie privée (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,...
2013,Fondations privées (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,...
2013,Revenu de la fortune de l'université (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,...
2013,"Déduction des dépenses non universitaires (Crédit de tiers, jusqu'en 1999)",0,0,0,0,0,0,0,0,0,0,0,0,0,...
2013,Autres sources externes (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,...
2014,Ecolage,16930362,18762031,9199735,17005401,13389975,4050570,3376873,17325113,29735270,13046599,9051438,15510545,2920197,...
2014,Autres moyens propres de la haute école,22506538,58733644,4822784,19465955,9089298,953153,886731,7326136,179090122,3978532,2768565,14670855,198927,...
2014,Canton universitaire: couverture ou budget,322754100,295350000,88236643,322202111,315753659,18159184,46270227,45236481,596843500,20121000,0,0,1653860,...
2014,Canton: imputations internes (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,...
2014,Autres cantons: accord intercantonal universitaire,75565508,99820768,63825899,34173270,60143226,14102945,22716416,35478906,148891872,11755860,0,0,6077584,...
2014,Autres cantons: autres subventions,4018647,0,0,5075407,0,0,0,0,0,0,0,0,80000,...
2014,"Confédération: contributions aux investissements figurant dans le compte courant, selon LEHE (autrefois LAU)",3852747,1197206,0,0,959167,86000,0,377857,4794026,0,0,0,0,...
2014,"Confédération: contributions liées à des projets de coopération et d'innovation, selon LEHE (autrefois LAU)",2105626,383370,1669491,-450575,4200622,38146,693807,473771,2836448,947001,0,0,0,...
2014,Confédération: autres subventions,0,0,0,0,0,0,8700,33798,0,373175,0,0,0,...
2014,Fondations,41000,2326106,145725,999617,0,295475,0,801769,140046,1253931,0,0,0,...
2014,Communes (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,...
2014,"Déduction des dépenses non universitaires (budget ordinaire, jusqu'en 1999)",0,0,0,0,0,0,0,0,0,0,0,0,0,...
2014,Confédération: subventions de base LEHE (autrefois LAU),87019542,89872299,41857200,110461024,76763202,11550913,23797195,30309256,134849487,27869756,0,0,2150000,...
2014,Confédération: enveloppe budgétaire EPF,0,0,0,0,0,0,0,0,0,0,641928909,1227620223,0,...
2014,Frais centraux de la haute école couverts par des overheads,2011651,7799768,861379,1727420,8272117,229067,435065,317640,19488089,1351312,17841333,5836669,0,...
2014,Financement de projets de l'UE par le FNS (dès 2015),0,0,0,0,0,0,0,0,0,0,0,0,0,...
2014,"Déduction des dépenses non universitaires (FNRS, jusqu'en 1999)",0,0,0,0,0,0,0,0,0,0,0,0,0,...
2014,Projets du FNS,61099518,77480136,27113189,81534125,70081236,3527240,14665572,2630716,105122526,8696521,74515427,93023788,0,...
2014,Projets de Innosuisse (autrefois CTI),3834447,3595212,675324,2191693,1677361,55747,640676,2212284,4549799,648659,16187280,16218494,0,...
2014,Programmes de recherche de l'UE,16414411,9839409,2230502,20805779,12113234,0,2038276,1271308,23311019,3055320,49909699,56544430,0,...
2014,Autres programmes internationaux,12152223,11056436,790638,6083297,425686,0,348225,593072,6461880,669036,6780810,11627087,0,...
2014,Mandats de recherche de la Confédération,14821168,22379977,9281286,17734031,5192615,0,1251813,1518285,17958865,181824,10461475,27648731,0,...
2014,"Mesures spéciales (subv. Extraord. LAU, jusqu'en 1999)",0,0,0,0,0,0,0,0,0,0,0,0,0,...
2014,"Programmes prioritaires (PPR, jusqu'en 1999)",0,0,0,0,0,0,0,0,0,0,0,0,0,...
2014,Programmes COST (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,...
2014,Financement de projets de l'UE par le SEFRI,0,0,0,0,0,0,0,0,0,0,0,0,0,...
2014,Mandats de recherche du secteur privé,69380011,24819599,11525678,32909938,44300082,1950126,2523409,26040480,57988421,8973245,68979173,109890669,0,...
2014,Mandats de recherche des autres collectivités publiques,10361850,18928668,1407465,10230747,1008136,0,3266200,604244,12666311,1377771,0,16626485,0,...
2014,Revenus des prestations de service,20162257,31516739,3984212,65790621,22496162,635312,7153347,3386560,14819354,667740,0,0,0,...
2014,Revenus de la formation continue,8721474,6115651,5236496,18931187,12648731,1161665,1129926,42991482,14596695,3672883,5099391,0,0,...
2014,Canton: mandats publics (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,...
2014,Autres cantons: mandats publics (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,...
2014,Communes: mandats publics (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,...
2014,Economie privée (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,...
2014,Fondations privées (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,...
2014,Revenu de la fortune de l'université (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,...
2014,"Déduction des dépenses non universitaires (Crédit de tiers, jusqu'en 1999)",0,0,0,0,0,0,0,0,0,0,0,0,0,...
2014,Autres sources externes (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,...
2015,Ecolage,18860787,18820183,9296034,18564487,13994111,4047690,3393653,18716466,29125757,13062248,9204826,16123678,3399658,...
2015,Autres moyens propres de la haute école,32336254,53017256,4876711,21391622,8562229,1027794,940883,6115538,177625568,3053212,762243,13118382,676340,...
2015,Canton universitaire: couverture ou budget,326854100,302950000,91135077,354260330,327555867,17386553,49530268,44617000,602470000,20931000,0,0,1783504,...
2015,Canton: imputations internes (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,...
2015,Autres cantons: accord intercantonal universitaire,73264884,100450891,64058810,33645559,60193853,13827850,22571955,37144472,147657943,11530705,0,0,7198668,...
2015,Autres cantons: autres subventions,6403693,0,0,5075407,0,0,0,0,0,0,0,0,20000,...
2015,"Confédération: contributions aux investissements figurant dans le compte courant, selon LEHE (autrefois LAU)",7487163,-346453,0,0,286149,167000,0,0,4530510,0,0,0,0,...
2015,"Confédération: contributions liées à des projets de coopération et d'innovation, selon LEHE (autrefois LAU)",2382586,99,1301156,-337451,4214056,266631,698286,301580,2837703,1326788,0,0,0,...
2015,Confédération: autres subventions,0,0,0,0,0,0,8700,7500,0,427782,0,0,0,...
2015,Fondations,39141,2022725,139325,2364031,0,241500,0,1071098,153239,1505841,0,0,0,...
2015,Communes (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,...
2015,"Déduction des dépenses non universitaires (budget ordinaire, jusqu'en 1999)",0,0,0,0,0,0,0,0,0,0,0,0,0,...
2015,Confédération: subventions de base LEHE (autrefois LAU),88500000,91717830,41857200,113369508,79132239,11234681,24638969,30954285,136124805,28852401,0,0,2100000,...
2015,Confédération: enveloppe budgétaire EPF,0,0,0,0,0,0,0,0,0,0,670514358,1236935451,0,...
2015,Frais centraux de la haute école couverts par des overheads,3581006,8407614,592825,967241,8441402,934567,328654,262520,18049306,1384617,21261219,8651527,0,...
2015,Financement de projets de l'UE par le FNS (dès 2015),942462,384698,15933,314188,0,0,94044,0,802807,0,0,0,0,...
2015,"Déduction des dépenses non universitaires (FNRS, jusqu'en 1999)",0,0,0,0,0,0,0,0,0,0,0,0,0,...
2015,Projets du FNS,65096668,82014970,29467869,83212575,69733075,3801761,17109625,1945916,101941366,8678322,78371080,102641485,0,...
2015,Projets de Innosuisse (autrefois CTI),6980509,3394903,533716,2591588,813924,262323,846751,2900921,4944640,665805,17121345,19493547,0,...
2015,Programmes de recherche de l'UE,18519988,11433113,1878477,19670004,13877067,0,1301281,759364,19874617,2809670,45556712,46326476,0,...
2015,Autres programmes internationaux,15813680,17883529,920920,4458286,295970,0,326014,534504,6455903,200877,6869218,12883289,0,...
2015,Mandats de recherche de la Confédération,13921001,29489755,10380304,19606737,4897150,0,1249864,1951556,20520321,306096,10328885,27768802,0,...
2015,"Mesures spéciales (subv. Extraord. LAU, jusqu'en 1999)",0,0,0,0,0,0,0,0,0,0,0,0,0,...
2015,"Programmes prioritaires (PPR, jusqu'en 1999)",0,0,0,0,0,0,0,0,0,0,0,0,0,...
2015,Programmes COST (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,...
2015,Financement de projets de l'UE par le SEFRI,370044,1342598,0,126366,631612,0,25777,168890,692095,125554,1713897,2916489,0,...
2015,Mandats de recherche du secteur privé,74224802,25647270,11366736,32182365,44657639,2854817,2211701,26524602,62471333,8665208,60938321,118067426,0,...
2015,Mandats de recherche des autres collectivités publiques,15072217,8718352,1809881,14750666,3814151,218815,3136561,764365,12995381,1041478,0,14095846,0,...
2015,Revenus des prestations de service,22018133,44520064,3783397,76427857,20704268,501590,8525020,3947275,13431185,664994,0,0,0,...
2015,Revenus de la formation continue,8725648,6127343,6384767,16770387,4784856,2432299,999220,44384913,13943130,2776006,4247045,0,0,...
2015,Canton: mandats publics (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,...
2015,Autres cantons: mandats publics (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,...
2015,Communes: mandats publics (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,...
2015,Economie privée (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,...
2015,Fondations privées (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,...
2015,Revenu de la fortune de l'université (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,...
2015,"Déduction des dépenses non universitaires (Crédit de tiers, jusqu'en 1999)",0,0,0,0,0,0,0,0,0,0,0,0,0,...
2015,Autres sources externes (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,...
2016,Ecolage,19022710,19073680,9400681,18260089,13864735,4128895,3377079,18577134,28815872,12386586,10248215,16982172,3635400,...
2016,Autres moyens propres de la haute école,39365556,36109163,4957181,24486598,9497288,1189114,905186,6660597,158308741,4452722,586652,13838822,829635,...
2016,Canton universitaire: couverture ou budget,331054100,307360000,86437088,353896648,328440895,18327232,49196756,49179900,590594436,21681000,0,0,2027000,...
2016,Canton: imputations internes (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,...
2016,Autres cantons: accord intercantonal universitaire,74504788,104419811,64278234,34784336,58837482,14518209,22905599,38791433,147445405,11529733,0,0,7943964,...
2016,Autres cantons: autres subventions,6056757,0,0,5004976,0,0,0,0,0,0,0,0,40000,...
2016,"Confédération: contributions aux investissements figurant dans le compte courant, selon LEHE (autrefois LAU)",10762067,4182035,441558,0,996750,162393,0,0,4298207,0,0,0,0,...
2016,"Confédération: contributions liées à des projets de coopération et d'innovation, selon LEHE (autrefois LAU)",2605516,0,1021148,528502,4540839,101930,724767,1153133,3427136,1740863,0,0,0,...
2016,Confédération: autres subventions,0,0,0,0,0,0,8700,15667,0,554214,0,0,0,...
2016,Fondations,22192,1827511,18108,1254264,0,239000,0,1254796,96883,3322381,0,0,0,...
2016,Communes (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,...
2016,"Déduction des dépenses non universitaires (budget ordinaire, jusqu'en 1999)",0,0,0,0,0,0,0,0,0,0,0,0,0,...
2016,Confédération: subventions de base LEHE (autrefois LAU),90000000,93829468,44932367,115425894,82554779,10859940,26223591,31064587,138970576,29249944,0,0,2000000,...
2016,Confédération: enveloppe budgétaire EPF,0,0,0,0,0,0,0,0,0,0,668520981,1277098950,0,...
2016,Frais centraux de la haute école couverts par des overheads,3725938,8787417,872121,2816201,8757930,259480,388506,254163,15205048,1651161,19786143,17681794,0,...
2016,Financement de projets de l'UE par le FNS (dès 2015),2347656,497886,90615,1363517,156399,0,251724,0,1942394,0,2502034,0,0,...
2016,"Déduction des dépenses non universitaires (FNRS, jusqu'en 1999)",0,0,0,0,0,0,0,0,0,0,0,0,0,...
2016,Projets du FNS,67160932,83877243,28669857,86107033,70627844,3535646,17359885,2499455,106214022,9423220,82969706,107536206,0,...
2016,Projets de Innosuisse (autrefois CTI),8012424,3251292,911075,2418655,1796410,252028,1070558,2596309,5048923,595579,15826031,19148174,0,...
2016,Programmes de recherche de l'UE,22398546,10311477,1514099,15362909,14645036,0,539046,649953,14715039,2917229,36465180,36241518,0,...
2016,Autres programmes internationaux,16127240,15610080,1027037,4634805,334035,0,204625,580846,5525339,132428,7142324,9692402,0,...
2016,Mandats de recherche de la Confédération,13863086,26464050,9455620,18430549,5020058,0,892763,1569513,20133932,125081,10304759,27969542,0,...
2016,"Mesures spéciales (subv. Extraord. LAU, jusqu'en 1999)",0,0,0,0,0,0,0,0,0,0,0,0,0,...
2016,"Programmes prioritaires (PPR, jusqu'en 1999)",0,0,0,0,0,0,0,0,0,0,0,0,0,...
2016,Programmes COST (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,...
2016,Financement de projets de l'UE par le SEFRI,1049928,1679227,0,648242,105135,0,335046,385053,2245810,334070,5510846,8940319,0,...
2016,Mandats de recherche du secteur privé,71198041,26341882,12457339,32131709,45376137,4002601,1734599,18849677,70306287,7189690,71348783,121767201,0,...
2016,Mandats de recherche des autres collectivités publiques,17056731,7803617,1527557,16383461,3654724,240300,3043572,675534,11076787,1331178,0,19403420,0,...
2016,Revenus des prestations de service,29634895,45796527,4156722,80843664,20698191,806947,7114185,5314452,12879999,649339,0,0,0,...
2016,Revenus de la formation continue,8605735,7228945,5617977,16239094,7202334,1896419,932705,45714710,15392501,2773892,5936897,0,0,...
2016,Canton: mandats publics (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,...
2016,Autres cantons: mandats publics (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,...
2016,Communes: mandats publics (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,...
2016,Economie privée (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,...
2016,Fondations privées (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,...
2016,Revenu de la fortune de l'université (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,...
2016,"Déduction des dépenses non universitaires (Crédit de tiers, jusqu'en 1999)",0,0,0,0,0,0,0,0,0,0,0,0,0,...
2016,Autres sources externes (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,...
2017,Ecolage,19654111,19251087,9807208,13159095,14355465,4273663,3294616,18901586,28201317,11881728,9861345,17751905,3954631,5909076
2017,Autres moyens propres de la haute école,16819732,-19312361,4917002,18747308,8422459,1039774,1299742,7098041,155449699,2335811,471162,15677673,162449,8546304
2017,Canton universitaire: couverture ou budget,334020155,314170000,92915946,331316549,334537657,19148300,48381162,49179900,598506580,23182240,0,0,2289000,15188806
2017,Canton: imputations internes (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Autres cantons: accord intercantonal universitaire,77647703,107789406,64939902,35790536,61981701,14183924,23031397,40385812,148327228,12026090,0,0,8924402,765055
2017,Autres cantons: autres subventions,5760198,0,0,4987368,0,0,0,0,0,0,0,0,40000,0
2017,"Confédération: contributions aux investissements figurant dans le compte courant, selon LEHE (autrefois LAU)",3026599,1114960,60111,0,741212,2920,0,280276,4145473,0,0,0,0,0
2017,"Confédération: contributions liées à des projets de coopération et d'innovation, selon LEHE (autrefois LAU)",1690011,0,1583613,1041737,4133454,386212,726388,1348705,3314696,2271541,0,0,0,0
2017,Confédération: autres subventions,0,2890129,0,0,0,0,8650,10358,0,373755,0,0,0,0
2017,Fondations,3576069,2299337,3993,0,0,239000,0,946450,187586,3084543,0,0,0,1254536
2017,Communes (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Déduction des dépenses non universitaires (budget ordinaire, jusqu'en 1999)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Confédération: subventions de base LEHE (autrefois LAU),90000000,98505305,46290590,105131579,93526804,11772108,25126627,31793906,139238073,31299227,0,0,1900000,18500000
2017,Confédération: enveloppe budgétaire EPF,0,0,0,0,0,0,0,0,0,0,652676958,1274067395,0,0
2017,Frais centraux de la haute école couverts par des overheads,2587820,10740341,1099534,0,7760699,600700,293918,525355,17835901,3136326,21991911,3338433,0,3059864
2017,Financement de projets de l'UE par le FNS (dès 2015),1949381,582875,127636,1444760,182024,0,165912,0,2660136,0,1710144,0,0,0
2017,"Déduction des dépenses non universitaires (FNRS, jusqu'en 1999)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Projets du FNS,69349419,85818601,29236974,86752318,68702523,3727814,16642162,3251461,106716298,9961961,82373933,111574682,0,4536939
2017,Projets de Innosuisse (autrefois CTI),3709282,3921849,964739,3051492,1945902,464869,1336136,1408828,6823631,685840,19135361,22294145,0,0
2017,Programmes de recherche de l'UE,17978209,8121631,1746357,11953963,13208085,0,608924,873767,13807328,2511670,37607016,38330364,0,1983224
2017,Autres programmes internationaux,18567584,13688965,911367,3869140,988874,0,277112,465815,5006294,114435,5825907,7444257,0,1363111
2017,Mandats de recherche de la Confédération,17319032,24419155,7425521,10236458,4881914,0,1324461,2440589,18605873,412185,9784239,26702987,0,7506022
2017,"Mesures spéciales (subv. Extraord. LAU, jusqu'en 1999)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Programmes prioritaires (PPR, jusqu'en 1999)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Programmes COST (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Financement de projets de l'UE par le SEFRI,1954124,2627010,351759,2194982,185347,0,413686,767031,3750978,478139,7734633,13226946,0,0
2017,Mandats de recherche du secteur privé,74832333,27369969,13777325,23220977,50181002,3726641,1798663,17346964,71680519,11677071,79650000,132877887,0,7825144
2017,Mandats de recherche des autres collectivités publiques,14452752,8692356,1751528,13479733,2530383,240357,2777668,417350,8952893,1208455,0,14968801,0,364608
2017,Revenus des prestations de service,29170148,97729989,4153263,81517445,19309777,1044435,6537415,5008560,13674928,1726081,0,0,0,3094066
2017,Revenus de la formation continue,10028451,6605177,6688702,11547330,8314149,1954591,1203185,49098200,17191414,3588854,4149863,0,22300,4887775
2017,Canton: mandats publics (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Autres cantons: mandats publics (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Communes: mandats publics (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Economie privée (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Fondations privées (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Revenu de la fortune de l'université (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Déduction des dépenses non universitaires (Crédit de tiers, jusqu'en 1999)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Autres sources externes (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Ecolage,20219932,19176644,11052010,13233857,14131352,4314486,3171925,19839746,29014735,12126552,9164192,18595255,4391652,6049912
2018,Autres moyens propres de la haute école,16013734,1545323,4959637,18232436,8400409,1223939,1031221,10055352,187300570,3027217,1742697,14163988,119133,8299313
2018,Canton universitaire: couverture ou budget,334300700,300636401,95849813,337499150,348425206,18395331,47616200,49179900,609852627,23422280,0,0,2857550,14895798
2018,Canton: imputations internes (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Autres cantons: accord intercantonal universitaire,78525786,113376396,64159760,38012008,63656364,14579082,22183655,42458738,152095126,12458396,0,0,9567455,614280
2018,Autres cantons: autres subventions,5830863,0,0,5026986,0,0,0,0,0,0,0,0,40000,0
2018,"Confédération: contributions aux investissements figurant dans le compte courant, selon LEHE (autrefois LAU)",3062034,976272,60512,445584,270840,0,0,282989,2587036,0,0,0,0,0
2018,"Confédération: contributions liées à des projets de coopération et d'innovation, selon LEHE (autrefois LAU)",1645451,0,3479069,750673,3664527,799399,581830,1780962,2192507,3923355,0,0,0,0
2018,Confédération: autres subventions,0,4875968,0,0,0,0,8650,0,0,163425,0,0,0,0
2018,Fondations,2167996,4431144,0,0,0,239000,0,1077902,227756,4503340,0,0,0,1441445
2018,Communes (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Déduction des dépenses non universitaires (budget ordinaire, jusqu'en 1999)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Confédération: subventions de base LEHE (autrefois LAU),90000000,97403945,45484726,108007473,94838665,12072623,24246347,31101348,139227989,30454341,0,0,1900000,18326379
2018,Confédération: enveloppe budgétaire EPF,0,0,0,0,0,0,0,0,0,0,666015860,1316312094,0,0
2018,Frais centraux de la haute école couverts par des overheads,2800133,10341568,2071781,0,10264830,955663,351563,567594,18224768,3763721,22647468,4058852,0,4082757
2018,Financement de projets de l'UE par le FNS (dès 2015),2064070,639230,269606,1601014,270713,0,0,0,3251341,0,2074008,0,0,0
2018,"Déduction des dépenses non universitaires (FNRS, jusqu'en 1999)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Projets du FNS,71803273,84867031,30932675,87111302,68054719,4473164,15884984,4084167,106227138,11232522,84993905,108131142,0,5094757
2018,Projets de Innosuisse (autrefois CTI),11420422,3675161,807335,2801158,1689665,396609,1621245,1549418,5992074,1113545,17649759,21594600,0,0
2018,Programmes de recherche de l'UE,16468515,11321098,2373094,11514399,12370391,0,934800,767713,15347888,2762228,38132851,41222898,0,3169765
2018,Autres programmes internationaux,21122698,14966270,730563,3824928,1269694,0,737403,383595,4315089,206409,5019122,6810301,0,1045514
2018,Mandats de recherche de la Confédération,8142437,23555518,6048402,9318584,5241303,6595,1634431,2245413,16869057,401201,10185215,23968686,0,6963630
2018,"Mesures spéciales (subv. Extraord. LAU, jusqu'en 1999)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Programmes prioritaires (PPR, jusqu'en 1999)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Programmes COST (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Financement de projets de l'UE par le SEFRI,1768707,2627205,389518,2182867,204063,0,334632,526459,4171441,447360,7133545,10560942,0,0
2018,Mandats de recherche du secteur privé,85638929,30110934,13289978,22319866,58204441,3879703,1545087,20097214,79604240,11591420,95689241,145820274,25000,8165249
2018,Mandats de recherche des autres collectivités publiques,17482230,9135044,1585471,11115838,1518610,56020,2458736,341506,6092712,1377255,0,13441080,0,867271
2018,Revenus des prestations de service,29641167,96158760,4580652,84464418,20320089,900205,6548307,4110431,14659137,3507801,0,0,0,2500620
2018,Revenus de la formation continue,9716016,7494384,6632858,12574385,14295432,1863288,976609,51132914,18408536,1781986,6015890,0,6700,5402363
2018,Canton: mandats publics (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Autres cantons: mandats publics (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Communes: mandats publics (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Economie privée (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Fondations privées (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Revenu de la fortune de l'université (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Déduction des dépenses non universitaires (Crédit de tiers, jusqu'en 1999)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Autres sources externes (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Ecolage,21073923,19668410,12395965,13580478,16981900,4316166,3123275,20650688,29441886,13110494,11587958,18030670,4820020,6577521
2019,Autres moyens propres de la haute école,405736,1575172,4703778,20205526,9078755,1182989,1149917,4251800,182138551,5610283,2378997,44274689,148177,7932563
2019,Canton universitaire: couverture ou budget,337300700,317760427,98634515,370732623,348268664,19386789,48729181,54336400,623783826,24050053,0,0,3009664,15036918
2019,Canton: imputations internes (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Autres cantons: accord intercantonal universitaire,80350525,113447017,62930080,37795445,65819779,14641101,21901682,43385430,155241548,13440218,0,0,10462160,739350
2019,Autres cantons: autres subventions,0,0,0,2625808,0,0,0,0,0,0,0,0,40000,0
2019,"Confédération: contributions aux investissements figurant dans le compte courant, selon LEHE (autrefois LAU)",3085851,0,116062,448785,288781,0,0,299084,2169287,0,0,0,0,0
2019,"Confédération: contributions liées à des projets de coopération et d'innovation, selon LEHE (autrefois LAU)",1426076,0,5116377,739396,3541336,1020385,685021,2044807,2551838,5408558,0,0,97144,0
2019,Confédération: autres subventions,0,5197268,0,0,0,0,8650,18368,0,248904,0,0,0,0
2019,Fondations,1520870,2302987,0,0,0,233500,0,1107850,141653,4078583,0,0,0,1447556
2019,Communes (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Déduction des dépenses non universitaires (budget ordinaire, jusqu'en 1999)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Confédération: subventions de base LEHE (autrefois LAU),90000000,99888614,45602185,110890055,98299558,12378686,24159716,32486140,143593361,31051743,0,0,1900000,18000000
2019,Confédération: enveloppe budgétaire EPF,0,0,0,0,0,0,0,0,0,0,663765873,1363219430,0,0
2019,Frais centraux de la haute école couverts par des overheads,4373789,10892095,1636348,0,10414670,1124525,42885,774634,19151528,3994423,26458269,0,67959,2270050
2019,Financement de projets de l'UE par le FNS (dès 2015),2197909,764646,480202,1918653,273604,0,0,0,3909578,0,1768846,0,0,0
2019,"Déduction des dépenses non universitaires (FNRS, jusqu'en 1999)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
