id,updated,biographyUrl,canton,cantonName,council,faction,factionName,firstName,function,homepage,lastName,number,party,partyName,pictureUrl
4167,2019-10-22T15:22:34Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4167,GR,Grisons,N,V,Groupe de l'Union démocratique du Centre,Magdalena,Membre,www.martullo-blocher.ch,Martullo-Blocher,3085,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3085.jpg
4130,2020-11-10T08:02:18Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4130,BE,Berne,N,S,Groupe socialiste,Nadine,Vice-président(e),www.nadinemasshardt.ch,Masshardt,3034,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3034.jpg
4276,2019-11-13T17:15:32Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4276,GE,Genève,N,GL,Groupe vert'libéral,Michel,Membre,,Matter,3168,pvl,Parti vert'libéral,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3168.jpg
4144,2019-10-22T15:22:34Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4144,ZH,Zurich,N,V,Groupe de l'Union démocratique du Centre,Thomas,Membre,www.thomasmatter.ch,Matter,3046,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3046.jpg
4277,2021-03-03T08:13:48Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4277,BE,Berne,N,GL,Groupe vert'libéral,Melanie,Membre,,Mettler,3169,pvl,Parti vert'libéral,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3169.jpg
4198,2020-12-09T08:17:48Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4198,ZH,Zurich,N,S,Groupe socialiste,Mattea,Membre,www.matteameyer.ch,Meyer,3087,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3087.jpg
4278,2021-01-22T08:16:30Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4278,VD,Vaud,N,G,Groupe des Verts,Sophie,Membre,,Michaud Gigon,3170,VERT-E-S,Les VERT-E-S suisses,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3170.jpg
4223,2021-02-12T08:22:43Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4223,ZH,Zurich,N,S,Groupe socialiste,Fabian,Membre,www.fabianmolina.ch,Molina,3124,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3124.jpg
1346,2021-03-15T16:48:55Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=1346,VD,Vaud,N,RL,Groupe libéral-radical,Isabelle,Membre,www.isabellemoret.ch,Moret,2660,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2660.jpg
3897,2021-02-01T15:15:41Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=3897,ZH,Zurich,N,GL,Groupe vert'libéral,Tiana Angelina,Président(e),www.tianamoser.ch,Moser,2700,pvl,Parti vert'libéral,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2700.jpg
4097,2019-11-19T16:53:54Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4097,LU,Lucerne,N,M-E,Le Groupe du Centre. Le Centre. PEV.,Leo,Membre,www.leo-mueller.ch,Müller,3012,M-E,Le Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3012.jpg
